40.373,1.34,0.768,1,0.1,0.9,0
67.28,1.976,0.601,1,0.1,0.9,0
74.103,1.678,0.599,2,0.1,0.9,1
76.342,1.68,0.559,2,0.1,0.9,1
78.8,1.992,0.466,2,0.1,0.9,1
81.699,2.326,0.573,2,0.1,0.9,1
84.816,2.527,0.59,2,0.1,0.9,1
89.221,1.372,0.46,2,0.1,0.9,1
92.106,2.329,0.556,2,0.1,0.9,1
94.696,2.344,0.246,2,0.1,0.9,0
108.77,4.891,0.582,1,0.1,0.9,0
112.25,1.248,0.668,2,0.1,0.9,1
127.24,1.135,0.569,2,0.1,0.9,1
129.86,2.29,0.328,2,0.1,0.9,1
134.44,1.134,0.741,1,0.1,0.9,0
136.96,1.092,0.652,2,0.1,0.9,1
150.35,1.771,0.595,1,0.1,0.9,0
153.49,1.532,0.528,2,0.1,0.9,1
159.08,1.546,0.528,2,0.1,0.9,1
166.63,3.057,0.592,2,0.1,0.9,1
168.79,1.63,0.525,2,0.1,0.9,1
172.53,1.052,0.449,2,0.1,0.9,1
186.31,1.437,0.619,2,0.1,0.9,1
190.19,1.172,0.57,2,0.1,0.9,0
194.72,2.157,0.601,2,0.1,0.9,1
198.72,1.2,0.573,2,0.1,0.9,0
201.79,1.135,0.607,2,0.1,0.9,1
206.12,1.652,0.599,2,0.1,0.9,1
208.79,2.06,0.611,2,0.1,0.9,1
211.33,1.866,0.672,2,0.1,0.9,1
221.19,1.195,0.533,2,0.1,0.9,1
238.11,1.106,0.489,2,0.1,0.9,1
251.67,1.161,0.602,2,0.1,0.9,1
263.8,1.672,0.58,2,0.1,0.9,0
265.75,1.405,0.536,1,0.1,0.9,0
270,1.401,0.615,2,0.1,0.9,1
272.39,1.726,0.662,2,0.1,0.9,1
277.86,1.709,0.605,2,0.1,0.9,1
288.07,1.692,0.491,1,0.1,0.9,0
291.8,1.167,0.568,2,0.1,0.9,1
293.95,1.59,0.565,2,0.1,0.9,0
297.1,1.287,0.61,2,0.1,0.9,1
299.35,1.73,0.519,2,0.1,0.9,1
314.78,2.188,0.606,1,0.1,0.9,0
328.51,4.509,0.579,2,0.1,0.9,1
339.13,6.044,0.608,2,0.1,0.9,1
344.47,1.128,0.624,2,0.1,0.9,1
346.68,1.668,0.547,2,0.1,0.9,1
349.15,1.87,0.6,2,0.1,0.9,1
357.22,1.172,0.622,2,0.1,0.9,1
359.67,1.918,0.527,2,0.1,0.9,0
370.94,1.083,0.587,2,0.1,0.9,1
373.14,1.679,0.523,2,0.1,0.9,1
380.46,1.458,0.581,2,0.1,0.9,1
382.82,1.81,0.555,2,0.1,0.9,1
387.04,1.132,0.509,2,0.1,0.9,0
395.51,4.918,0.566,2,0.1,0.9,1
397.69,1.567,0.609,2,0.1,0.9,1
400,1.725,0.581,2,0.1,0.9,1
412.18,1.032,0.554,2,0.1,0.9,1
414.91,2.123,0.607,2,0.1,0.9,1
417.57,2.025,0.635,2,0.1,0.9,1
420.01,1.844,0.594,2,0.1,0.9,1
433.02,1.272,0.649,2,0.1,0.9,1
443.43,1.18,0.668,2,0.1,0.9,1
453.11,1.212,0.629,2,0.9,0.1,0
460.9,1.269,0.468,2,0.9,0.1,0
467.65,1.748,0.585,2,0.9,0.1,0
473.98,5.714,0.62,1,0.9,0.1,0
476.92,1.258,0.574,1,0.9,0.1,1
479.52,2.073,0.535,1,0.9,0.1,1
484.55,4.393,0.637,1,0.9,0.1,1
492.72,1.176,0.457,2,0.9,0.1,0
501.94,1.279,0.613,2,0.9,0.1,0
505.1,1.106,0.618,1,0.9,0.1,1
508.76,3.018,0.639,1,0.9,0.1,1
512.01,2.603,0.649,1,0.9,0.1,1
519.46,1.157,0.5,2,0.9,0.1,0
522.35,1.579,0.628,1,0.9,0.1,1
534.54,1.297,0.599,2,0.9,0.1,1
536.6,1.615,0.444,2,0.9,0.1,0
544.37,1.074,0.64,1,0.9,0.1,1
566.06,14.209,0.573,1,0.9,0.1,1
571.56,2.196,0.593,2,0.9,0.1,0
577.68,1.073,0.556,2,0.9,0.1,0
579.6,1.364,0.556,1,0.9,0.1,1
591.87,2.832,0.502,2,0.9,0.1,0
599.22,1.712,0.652,2,0.9,0.1,1
601.32,1.523,0.58,2,0.9,0.1,0
611.55,6.697,0.504,1,0.9,0.1,0
625.61,3.47,0.472,1,0.9,0.1,1
632.14,1.555,0.615,2,0.9,0.1,1
634.17,1.444,0.588,2,0.9,0.1,0
639.44,1.033,0.569,1,0.9,0.1,1
643.09,3.193,0.452,2,0.9,0.1,0
646.02,2.336,0.596,2,0.9,0.1,0
648.92,1.753,0.605,1,0.9,0.1,1
657.99,1.551,0.574,2,0.9,0.1,0
665.23,1.454,0.599,2,0.9,0.1,0
670.18,1.904,0.598,1,0.9,0.1,1
679.7,2.001,0.573,2,0.9,0.1,0
683.18,1.404,0.7,1,0.9,0.1,1
686.71,2.863,0.663,1,0.9,0.1,1
690.14,2.815,0.616,1,0.9,0.1,1
697.22,3.044,0.644,2,0.9,0.1,0
713.98,4.229,0.62,2,0.9,0.1,0
716.53,1.936,0.621,2,0.9,0.1,0
720.28,1.324,0.505,2,0.9,0.1,0
735.65,3.127,0.651,1,0.9,0.1,1
746.13,2.924,0.623,1,0.9,0.1,1
752.57,3.261,0.517,2,0.9,0.1,0
754.8,1.606,0.616,1,0.9,0.1,1
758.06,2.623,0.64,1,0.9,0.1,1
764.84,3.167,0.59,2,0.9,0.1,0
768.72,1.296,0.611,2,0.9,0.1,0
776.04,3.626,0.611,1,0.9,0.1,1
781.36,1.327,0.641,1,0.9,0.1,1
796.4,4.632,0.497,2,0.9,0.1,0
830.25,25.239,0.622,1,0.9,0.1,1
835.57,1.843,0.579,2,0.9,0.1,1
837.53,1.527,0.441,2,0.9,0.1,1
839.99,1.942,0.518,2,0.9,0.1,0
847.05,2.479,0.763,2,0.9,0.1,0
854.78,1.172,0.58,2,0.9,0.1,0
856.45,1.128,0.548,1,0.9,0.1,1
862.28,2.251,0.676,1,0.9,0.1,0
878.44,9.557,0.569,1,0.9,0.1,1
886.52,4.847,0.58,1,0.9,0.1,0
893.08,5.668,0.627,2,0.9,0.1,1
895.06,1.415,0.564,2,0.9,0.1,0
900.99,1.491,0.579,2,0.9,0.1,0
903.34,1.175,0.528,2,0.9,0.1,0
910.38,1.829,0.684,2,0.9,0.1,0
917.99,5.496,0.506,2,0.9,0.1,0
932.67,10.753,0.504,2,0.9,0.1,0
953.06,1.859,0.586,1,0.9,0.1,1
961.31,2.642,0.587,2,0.9,0.1,0
963.41,1.561,0.54,1,0.9,0.1,1
