24.757,1.371,0.709,2,0.7,0.3,1,1034,1055
36.199,2.314,0.466,1,0.7,0.3,1,1384,1398
53.588,2.265,0.453,1,0.7,0.3,1,1906,1919
64.834,1.476,0.33,1,0.7,0.3,1,2247,2257
71.452,2.368,0.377,1,0.7,0.3,1,2444,2455
76.324,4.489,0.383,1,0.7,0.3,0,2590,2602
77.854,1.181,0.349,1,0.7,0.3,1,2637,2647
80.139,1.82,0.465,1,0.7,0.3,1,2702,2716
86.496,2.965,0.353,1,0.7,0.3,1,2896,2907
92.34,1.935,0.327,1,0.7,0.3,0,3072,3082
94.894,2.191,0.363,1,0.7,0.3,1,3148,3159
99.358,4.024,0.44,1,0.7,0.3,0,3279,3293
101.46,1.739,0.362,1,0.7,0.3,1,3345,3355
106.93,5.071,0.402,1,0.7,0.3,1,3508,3520
112.44,1.619,0.394,1,0.7,0.3,1,3673,3685
118.62,2.434,0.373,1,0.7,0.3,1,3859,3870
121.27,2.17,0.485,1,0.7,0.3,1,3935,3950
125.98,4.264,0.45,1,0.7,0.3,0,4078,4091
130.72,2.608,0.431,1,0.7,0.3,1,4220,4233
133.9,2.807,0.378,1,0.7,0.3,0,4317,4328
137.52,3.206,0.414,1,0.7,0.3,0,4425,4437
143.3,1.133,0.346,1,0.7,0.3,1,4600,4610
146.73,3.071,0.352,1,0.7,0.3,1,4702,4713
153.93,2.394,0.584,1,0.7,0.3,1,4911,4929
156.7,2.368,0.404,1,0.7,0.3,1,5000,5012
160.08,3.015,0.367,1,0.7,0.3,0,5103,5114
161.88,1.449,0.347,1,0.7,0.3,1,5157,5167
164.86,2.656,0.331,1,0.7,0.3,0,5247,5257
170.5,1.199,0.453,1,0.7,0.3,0,5413,5426
172.28,1.356,0.419,1,0.7,0.3,1,5467,5479
175.63,2.915,0.441,1,0.7,0.3,1,5567,5580
179.83,3.785,0.417,1,0.7,0.3,1,5693,5706
184.06,3.803,0.427,1,0.7,0.3,0,5820,5833
185.55,1.102,0.386,1,0.7,0.3,0,5866,5878
189.51,1.628,0.43,1,0.7,0.3,1,5983,5996
192.24,2.105,0.627,1,0.7,0.3,1,6060,6078
195.56,2.935,0.389,1,0.7,0.3,0,6166,6178
197.65,1.741,0.347,1,0.7,0.3,0,6230,6241
201.82,1.415,0.357,1,0.7,0.3,1,6355,6365
204.55,2.323,0.415,1,0.7,0.3,1,6435,6447
207.12,2.222,0.348,1,0.7,0.3,1,6514,6524
211.37,3.868,0.381,1,0.7,0.3,1,6641,6652
215.29,3.54,0.381,1,0.7,0.3,1,6758,6769
218.02,2.345,0.384,1,0.7,0.3,1,6840,6851
220.91,2.557,0.334,1,0.7,0.3,1,6928,6938
224.36,3.034,0.411,1,0.7,0.3,1,7029,7041
227.83,3.156,0.317,1,0.7,0.3,1,7136,7146
237.85,1.886,0.45,1,0.7,0.3,1,7433,7446
240.37,2.16,0.362,1,0.7,0.3,0,7511,7522
242.92,2.145,0.404,1,0.7,0.3,1,7586,7598
245.3,2.026,0.352,1,0.7,0.3,0,7658,7670
254.43,2.04,0.421,1,0.7,0.3,1,7931,7943
256.57,1.739,0.4,1,0.7,0.3,1,7996,8008
259.98,3.03,0.376,1,0.7,0.3,0,8098,8110
262.38,1.987,0.418,1,0.7,0.3,1,8169,8182
264.91,2.183,0.341,1,0.7,0.3,1,8248,8258
269.75,4.467,0.373,1,0.7,0.3,1,8392,8403
272.67,2.542,0.379,1,0.7,0.3,1,8479,8490
275.06,2.043,0.343,1,0.7,0.3,1,8552,8562
278.5,3.085,0.359,1,0.7,0.3,1,8655,8665
283.08,4.21,0.371,1,0.7,0.3,0,8791,8803
285,1.498,0.422,1,0.7,0.3,1,8848,8860
287.48,2.107,0.375,1,0.7,0.3,0,8924,8935
293.12,5.218,0.415,1,0.7,0.3,1,9091,9104
296.11,2.565,0.429,1,0.7,0.3,1,9181,9193
298.92,2.438,0.373,1,0.7,0.3,1,9267,9278
303.66,1.437,0.373,1,0.7,0.3,0,9408,9420
305.62,1.579,0.386,1,0.7,0.3,1,9467,9479
315.22,3.87,1.128,1,0.7,0.3,1,9732,9767
335.38,2.66,0.567,2,0.3,0.7,0,10354,10371
339.13,1.357,0.402,1,0.3,0.7,0,10472,10483
348.96,1.667,0.462,1,0.3,0.7,1,10764,10778
351.24,1.87,0.417,1,0.3,0.7,0,10834,10847
352.88,1.281,0.358,1,0.3,0.7,0,10886,10896
355.29,2.012,0.4,1,0.3,0.7,0,10956,10968
356.96,1.182,0.486,1,0.3,0.7,0,11004,11019
363.13,1.314,0.382,1,0.3,0.7,1,11192,11204
366.4,2.868,0.398,1,0.3,0.7,0,11290,11302
378.75,1.421,0.677,2,0.3,0.7,1,11652,11672
380.69,1.534,0.409,2,0.3,0.7,0,11718,11730
382.47,1.365,0.408,2,0.3,0.7,1,11771,11783
385.92,3.102,0.347,2,0.3,0.7,1,11877,11887
389.42,3.142,0.36,2,0.3,0.7,1,11981,11992
395.19,2.247,0.427,2,0.3,0.7,1,12152,12165
398.69,3.093,0.408,2,0.3,0.7,1,12258,12270
403.4,1.058,0.421,2,0.3,0.7,0,12399,12410
405.32,1.168,0.361,2,0.3,0.7,1,12458,12469
414.82,2.596,0.432,2,0.3,0.7,1,12741,12754
417.39,2.194,0.376,2,0.3,0.7,1,12820,12831
421.13,3.366,0.369,2,0.3,0.7,0,12932,12943
