24.735,1.323,1.153,2,0.8,0.2,0,233,268
67.047,17.569,1.274,2,0.8,0.2,0,1498,1536
139.76,4.42,0.56,1,0.8,0.2,1,3700,3717
142.4,2.154,0.481,1,0.8,0.2,1,3782,3796
146.73,3.89,0.446,1,0.8,0.2,1,3913,3927
153.49,1.334,0.499,1,0.8,0.2,1,4114,4129
156.35,2.421,0.442,1,0.8,0.2,1,4201,4215
160.11,3.211,0.547,1,0.8,0.2,1,4311,4327
163.79,3.199,0.485,1,0.8,0.2,1,4424,4438
168.06,3.703,0.563,1,0.8,0.2,1,4549,4566
171.94,3.336,0.551,1,0.8,0.2,0,4666,4682
174.99,2.53,0.52,1,0.8,0.2,1,4758,4774
178.2,2.765,0.446,1,0.8,0.2,1,4857,4870
181.24,2.56,0.471,1,0.8,0.2,1,4947,4961
199.18,1.472,0.643,2,0.8,0.2,0,5480,5499
201.77,1.635,0.664,2,0.8,0.2,1,5557,5577
220.92,2.315,0.504,2,0.8,0.2,0,6137,6152
224.8,1.207,0.757,2,0.8,0.2,0,6245,6268
226.58,1.17,0.606,1,0.8,0.2,1,6302,6321
252.46,2.349,0.577,1,0.8,0.2,1,7080,7098
255.7,2.848,0.392,1,0.8,0.2,1,7183,7195
258.78,2.617,0.464,1,0.8,0.2,1,7273,7287
261.76,2.586,0.397,1,0.8,0.2,1,7364,7377
265.62,3.401,0.454,1,0.8,0.2,1,7478,7492
268.45,2.43,0.399,1,0.8,0.2,1,7565,7577
271.55,2.644,0.458,1,0.8,0.2,1,7656,7670
275.13,3.238,0.345,1,0.8,0.2,0,7767,7777
280.3,1.916,0.48,1,0.8,0.2,1,7918,7932
282.68,1.959,0.427,1,0.8,0.2,0,7991,8004
285.15,2.02,0.447,1,0.8,0.2,1,8064,8078
287.65,2.02,0.479,1,0.8,0.2,1,8138,8153
290.4,2.321,0.43,1,0.8,0.2,1,8222,8235
294.09,3.289,0.399,1,0.8,0.2,0,8334,8346
298.16,1.667,1.161,2,0.8,0.2,0,8433,8468
304.69,1.587,0.477,1,0.8,0.2,1,8650,8664
306.9,1.835,0.382,1,0.8,0.2,0,8719,8730
311.18,1.216,0.383,1,0.8,0.2,1,8847,8859
313.46,1.866,0.414,1,0.8,0.2,0,8915,8927
319.03,1.183,1.644,2,0.8,0.2,0,9044,9094
324.38,2.896,0.503,2,0.8,0.2,0,9240,9254
328.18,1.754,0.405,1,0.8,0.2,1,9356,9368
333.38,2.501,0.399,1,0.8,0.2,1,9512,9525
345.4,1.749,0.865,2,0.8,0.2,0,9859,9885
347.31,1.317,0.596,1,0.8,0.2,1,9924,9941
352.07,1.511,0.478,1,0.8,0.2,1,10070,10085
363.86,5.551,0.82,1,0.8,0.2,1,10414,10439
366.12,1.832,0.426,1,0.8,0.2,1,10493,10506
372.94,1.656,0.434,1,0.8,0.2,1,10698,10711
382.27,2.883,0.389,1,0.8,0.2,1,10979,10991
384.41,1.66,0.484,1,0.8,0.2,0,11040,11055
386.4,1.579,0.407,1,0.8,0.2,1,11103,11114
388.51,1.608,0.505,1,0.8,0.2,1,11163,11178
391.41,2.409,0.492,1,0.8,0.2,0,11250,11265
393.43,1.606,0.412,1,0.8,0.2,1,11313,11326
396.41,2.511,0.467,1,0.8,0.2,1,11401,11415
399.24,2.377,0.454,1,0.8,0.2,1,11486,11499
401.58,1.9,0.444,1,0.8,0.2,1,11556,11570
404.43,2.369,0.475,1,0.8,0.2,0,11641,11655
409.68,4.809,0.444,1,0.8,0.2,1,11799,11813
411.76,1.707,0.377,1,0.8,0.2,1,11864,11875
414.62,2.407,0.45,1,0.8,0.2,1,11948,11961
417.24,2.215,0.404,1,0.8,0.2,1,12027,12040
429.04,7.989,0.473,2,0.8,0.2,0,12379,12393
431.07,1.53,0.507,1,0.8,0.2,0,12439,12454
432.72,1.166,0.485,1,0.8,0.2,0,12489,12504
436.98,1.577,0.516,1,0.8,0.2,1,12616,12631
439.78,2.351,0.447,1,0.8,0.2,1,12702,12716
442.67,2.435,0.457,1,0.8,0.2,0,12789,12802
444.61,1.46,0.481,1,0.8,0.2,0,12846,12860
446.43,1.403,0.414,1,0.8,0.2,1,12903,12915
449.1,2.304,0.371,1,0.8,0.2,0,12984,12995
452.45,1.531,0.439,1,0.8,0.2,1,13083,13096
