15.195,6.189,1.424,2,0.1,0.9,1
65.109,12.795,0.462,1,0.1,0.9,0
83.166,16.139,0.427,1,0.1,0.9,0
146.43,13.162,0.429,1,0.1,0.9,0
205.35,2.599,0.391,1,0.1,0.9,0
213.58,7.682,0.545,1,0.1,0.9,0
230.59,16.462,0.55,1,0.1,0.9,0
284.91,1.795,0.499,2,0.1,0.9,1
300.82,15.357,0.554,1,0.1,0.9,0
349.53,48.219,0.491,1,0.1,0.9,0
426.98,76.905,0.549,1,0.1,0.9,0
431.29,1.707,0.527,2,0.1,0.9,1
447.16,15.279,0.593,1,0.1,0.9,0
466.91,8.134,0.512,1,0.1,0.9,0
479.22,11.911,0.396,1,0.1,0.9,0
481.55,1.761,0.568,2,0.1,0.9,1
484.87,2.818,0.505,1,0.1,0.9,0
487.47,1.399,0.498,2,0.1,0.9,1
533.96,46.079,0.417,1,0.1,0.9,1
538.21,1.252,0.436,2,0.1,0.9,1
542.9,4.201,0.49,1,0.1,0.9,0
554.57,9.29,0.487,1,0.1,0.9,0
565.13,8.098,0.473,1,0.1,0.9,0
567.37,1.701,0.534,2,0.1,0.9,1
573.2,5.368,0.464,1,0.1,0.9,0
574.83,1.123,0.514,2,0.1,0.9,1
595.54,20.095,0.613,1,0.1,0.9,0
616.03,17.647,0.475,1,0.1,0.9,0
618.14,1.672,0.44,2,0.1,0.9,1
627.53,1.04,0.478,2,0.1,0.9,0
629.95,1.859,0.567,1,0.1,0.9,0
633.26,2.752,0.552,2,0.1,0.9,0
635.24,1.461,0.518,1,0.1,0.9,0
637.17,1.445,0.493,2,0.1,0.9,1
645.81,8.066,0.566,1,0.1,0.9,0
665.26,15.734,0.49,1,0.1,0.9,0
667.31,1.526,0.529,2,0.1,0.9,1
674.66,1.569,0.388,2,0.1,0.9,1
679.42,4.322,0.441,1,0.1,0.9,0
681.76,1.482,0.853,2,0.1,0.9,1
733.89,22.684,0.475,1,0.1,0.9,0
747.77,1.321,0.443,1,0.1,0.9,0
750.1,1.805,0.522,2,0.1,0.9,1
764.93,14.27,0.554,1,0.1,0.9,0
767.04,1.269,0.48,2,0.1,0.9,0
774.59,1.819,0.799,2,0.1,0.9,1
785.66,7.981,0.504,1,0.1,0.9,0
794.09,7.983,0.447,1,0.1,0.9,0
907.91,43.434,0.553,1,0.1,0.9,0
918.28,9.885,0.489,1,0.1,0.9,0
920.6,1.862,0.459,2,0.1,0.9,1
932.03,1.169,0.485,2,0.1,0.9,1
947.14,14.238,0.871,2,0.1,0.9,1
953.94,3.402,0.529,1,0.1,0.9,0
955.72,1.313,0.466,2,0.1,0.9,0
961.49,5.051,0.724,1,0.1,0.9,1
967.03,5.031,0.507,2,0.1,0.9,1
984.34,3.899,0.518,1,0.1,0.9,0
986.44,1.531,0.571,2,0.1,0.9,1
993.28,6.274,0.566,1,0.1,0.9,0
994.82,1.027,0.507,2,0.1,0.9,1
1005.2,1.18,0.49,2,0.1,0.9,1
1011.8,6.109,0.45,1,0.1,0.9,0
1015.9,1.967,0.569,1,0.1,0.9,0
1044.7,24.258,0.705,2,0.1,0.9,1
1050.9,5.741,0.444,1,0.1,0.9,0
1056.1,1.081,0.584,2,0.1,0.9,1
1093.3,16.567,0.506,1,0.1,0.9,1
1109,9.334,0.453,1,0.1,0.9,0
1110.6,1.076,0.448,2,0.1,0.9,1
1117.5,1.04,0.461,2,0.1,0.9,1
1123.9,6.036,0.452,1,0.1,0.9,0
1131.7,5.632,0.555,1,0.1,0.9,0
1139,2.158,0.605,2,0.1,0.9,1
1145.7,6.245,0.483,1,0.1,0.9,0
1150.7,1.575,0.55,2,0.1,0.9,0
1152.5,1.264,0.52,1,0.1,0.9,1
1157.3,4.379,0.405,2,0.1,0.9,1
1166.4,8.639,0.479,1,0.1,0.9,0
1168.3,1.455,0.514,2,0.1,0.9,1
1178.1,9.255,0.466,1,0.1,0.9,0
1195.1,9.749,1.222,2,0.1,0.9,1
1201,5.511,0.423,1,0.1,0.9,0
1202.6,1.044,0.479,2,0.1,0.9,0
1205.5,1.032,0.469,2,0.1,0.9,1
1216.6,10.318,0.79,1,0.1,0.9,0
1290.8,12.238,0.813,1,0.1,0.9,0
1302,10.487,0.769,1,0.1,0.9,0
1306.8,1.106,0.436,2,0.1,0.9,0
1327.3,19.238,0.808,2,0.1,0.9,1
1331.7,3.972,0.394,1,0.1,0.9,0
1334.2,1.316,0.474,2,0.1,0.9,1
1372.2,31.035,0.451,1,0.1,0.9,1
1375.5,2.691,0.571,2,0.1,0.9,1
1380.2,4.268,0.486,1,0.1,0.9,0
1384.9,1.108,0.524,2,0.1,0.9,1
1393.6,8.32,0.434,1,0.1,0.9,0
1396.8,1.106,0.659,1,0.1,0.9,0
1442.6,6.418,0.692,2,0.1,0.9,1
1448.5,5.515,0.443,1,0.1,0.9,0
1452.9,1.041,0.478,2,0.1,0.9,0
1470.6,17.207,0.457,1,0.1,0.9,0
1488.1,17.058,0.473,2,0.1,0.9,1
1493.8,4.94,0.711,1,0.1,0.9,0
1499.4,3.343,0.777,2,0.1,0.9,1
1514.5,14.526,0.594,1,0.1,0.9,0
1519.6,1.167,0.436,2,0.1,0.9,1
1553.3,6.911,0.908,2,0.1,0.9,1
1559.7,5.918,0.48,1,0.1,0.9,0
1562.7,1.235,0.459,1,0.1,0.9,0
1571,6.091,0.611,1,0.1,0.9,0
1572.6,1.08,0.486,2,0.1,0.9,1
1579.2,6.142,0.515,1,0.1,0.9,0
1582.2,1.061,0.52,1,0.1,0.9,1
1587,4.311,0.485,2,0.1,0.9,1
1595.5,7.947,0.572,1,0.1,0.9,0
1632.7,3.958,0.934,2,0.1,0.9,1
1648,1.441,0.652,2,0.1,0.9,1
1657.2,8.628,0.587,1,0.9,0.1,1
