8.32,4.768,0.628,2,0.1,0.9,0
15.051,4.305,2.426,2,0.1,0.9,0
32.597,1.243,2.601,2,0.1,0.9,1
35.891,1.341,1.24,1,0.1,0.9,0
97.475,1.467,0.707,2,0.1,0.9,1
184.31,19.175,0.603,2,0.1,0.9,0
200.49,4.984,0.67,2,0.1,0.9,1
214.3,1.558,0.71,2,0.1,0.9,1
303.76,29.236,0.716,2,0.1,0.9,1
322.55,1.748,0.698,1,0.1,0.9,0
452.89,129.12,0.687,1,0.1,0.9,0
481.03,1.398,0.482,2,0.1,0.9,1
490.23,8.766,0.432,2,0.1,0.9,1
573.82,3.726,0.558,2,0.1,0.9,1
611.83,1.239,0.494,1,0.1,0.9,0
824.85,26.224,0.775,2,0.1,0.9,1
858.02,32.459,0.706,1,0.1,0.9,0
860.7,2.178,0.506,1,0.1,0.9,0
862.68,1.438,0.541,2,0.1,0.9,1
873.04,9.842,0.517,2,0.1,0.9,1
885.96,12.295,0.626,2,0.1,0.9,1
894.46,8.067,0.438,2,0.1,0.9,1
902.71,7.65,0.599,2,0.1,0.9,1
908.79,5.561,0.518,2,0.1,0.9,1
915.87,6.337,0.741,2,0.1,0.9,1
928.91,1.629,0.431,1,0.1,0.9,1
931.39,1.935,0.545,1,0.1,0.9,0
944,11.145,0.656,2,0.1,0.9,1
956.37,1.994,0.62,2,0.1,0.9,1
965.99,9.268,0.35,2,0.1,0.9,1
975.66,9.207,0.465,2,0.1,0.9,1
984.49,8.133,0.693,2,0.1,0.9,1
990.14,5.201,0.45,2,0.1,0.9,1
995.61,4.804,0.67,2,0.1,0.9,1
1003.8,7.439,0.724,2,0.1,0.9,1
1010.5,5.915,0.804,2,0.1,0.9,1
1015.6,4.662,0.49,2,0.1,0.9,0
1042,23.979,0.748,2,0.1,0.9,1
1047.2,4.47,0.737,2,0.1,0.9,1
1059,1.064,0.604,1,0.1,0.9,0
1063.5,1.118,0.551,1,0.1,0.9,1
1067.3,1.036,0.615,2,0.1,0.9,1
1074.8,6.863,0.584,2,0.1,0.9,1
1083.4,8.002,0.635,2,0.1,0.9,1
1090.7,6.58,0.709,2,0.1,0.9,1
1097.8,6.641,0.52,2,0.1,0.9,1
1107.5,8.959,0.711,2,0.1,0.9,1
1114.4,6.12,0.717,2,0.1,0.9,1
1122.7,7.878,0.429,2,0.1,0.9,1
