29.598,4.566,0.506,1,0.8,0.2,0,1072,1087
37.833,1.208,0.47,2,0.8,0.2,0,1320,1334
40.481,1.515,0.439,1,0.8,0.2,1,1401,1413
42.858,1.966,0.411,1,0.8,0.2,1,1473,1485
45.46,2.172,0.43,1,0.8,0.2,1,1550,1563
48.082,2.222,0.4,1,0.8,0.2,1,1629,1642
50.492,1.983,0.427,1,0.8,0.2,0,1700,1714
63.832,1.249,0.534,2,0.8,0.2,0,2098,2114
65.597,1.085,0.414,1,0.8,0.2,1,2155,2167
68.939,2.953,0.389,1,0.8,0.2,1,2255,2267
79.69,1.5,0.401,1,0.8,0.2,1,2578,2589
82.492,2.343,0.459,1,0.8,0.2,1,2660,2674
90.948,1.382,0.444,1,0.8,0.2,1,2914,2927
94.274,2.894,0.432,1,0.8,0.2,1,3014,3027
97.026,2.3,0.452,1,0.8,0.2,1,3096,3110
115.23,1.218,0.492,1,0.8,0.2,0,3641,3655
120.97,5.285,0.462,2,0.8,0.2,0,3814,3828
123.27,1.787,0.51,2,0.8,0.2,0,3881,3897
130.43,5.229,0.364,1,0.8,0.2,1,4101,4111
134.62,1.642,0.362,1,0.8,0.2,1,4226,4237
137.27,2.267,0.383,1,0.8,0.2,1,4305,4317
141.11,1.272,0.364,1,0.8,0.2,1,4421,4431
144.28,2.784,0.391,1,0.8,0.2,1,4515,4527
147.06,2.392,0.386,1,0.8,0.2,1,4599,4610
149.59,2.166,0.367,1,0.8,0.2,1,4675,4686
152.65,2.707,0.356,1,0.8,0.2,1,4767,4778
154.99,1.956,0.384,1,0.8,0.2,1,4837,4848
158.3,2.964,0.343,1,0.8,0.2,1,4937,4947
160.11,1.388,0.422,1,0.8,0.2,1,4989,5002
163.31,2.833,0.365,1,0.8,0.2,1,5087,5097
165.41,1.687,0.416,1,0.8,0.2,0,5148,5161
168.01,2.216,0.387,1,0.8,0.2,1,5227,5238
169.85,1.431,0.401,1,0.8,0.2,1,5281,5293
175.23,4.926,0.455,1,0.8,0.2,1,5441,5455
177.81,2.181,0.404,1,0.8,0.2,1,5520,5532
180.16,1.98,0.37,1,0.2,0.8,0,5592,5603
181.92,1.386,0.374,1,0.2,0.8,0,5644,5656
184.09,1.845,0.323,1,0.2,0.8,0,5711,5721
186.23,1.511,0.63,2,0.2,0.8,1,5766,5785
193.67,6.541,0.549,1,0.2,0.8,0,5992,6008
196.11,1.91,0.44,2,0.2,0.8,1,6068,6081
198.9,2.398,0.396,2,0.2,0.8,1,6153,6165
202.18,2.899,0.377,2,0.2,0.8,1,6252,6263
210.46,1.589,0.45,2,0.2,0.8,1,6498,6511
213.03,2.1,0.472,2,0.2,0.8,1,6575,6589
216.54,3.113,0.395,2,0.2,0.8,1,6682,6694
219.56,2.589,0.438,2,0.2,0.8,0,6771,6784
221.19,1.173,0.449,2,0.2,0.8,0,6820,6833
222.75,1.056,0.512,2,0.2,0.8,1,6865,6880
226.26,3.103,0.401,2,0.2,0.8,1,6973,6985
229.22,2.575,0.39,2,0.2,0.8,1,7063,7075
231.29,1.724,0.348,2,0.2,0.8,0,7126,7137
235.92,2.279,0.484,1,0.2,0.8,0,7260,7275
257.33,1.654,0.444,2,0.2,0.8,1,7904,7917
259.84,2.088,0.424,2,0.2,0.8,1,7980,7993
264.19,1.611,0.405,2,0.2,0.8,1,8111,8123
267.12,2.497,0.435,2,0.2,0.8,0,8198,8211
271.07,1.103,0.38,2,0.2,0.8,1,8318,8330
273.89,2.353,0.464,2,0.2,0.8,0,8400,8414
275.47,1.136,0.446,2,0.2,0.8,1,8448,8461
278.13,2.338,0.325,2,0.2,0.8,0,8532,8541
285.43,1.433,0.442,2,0.2,0.8,1,8747,8760
288.13,2.341,0.352,2,0.2,0.8,1,8830,8841
291.59,3.101,0.362,2,0.2,0.8,1,8934,8945
295.49,1.316,0.44,2,0.2,0.8,1,9049,9061
298.07,2.246,0.335,2,0.2,0.8,0,9129,9139
299.85,1.178,0.608,2,0.2,0.8,1,9175,9192
302.98,2.731,0.394,2,0.2,0.8,0,9274,9286
308.01,1.997,0.413,1,0.2,0.8,0,9425,9436
309.82,1.408,0.397,1,0.2,0.8,0,9479,9492
311.78,1.373,0.589,2,0.2,0.8,1,9533,9550
314.58,2.418,0.383,2,0.2,0.8,1,9623,9634
317.1,2.146,0.375,2,0.2,0.8,1,9699,9710
319.31,1.752,0.457,2,0.2,0.8,1,9762,9776
322,2.223,0.465,2,0.2,0.8,1,9843,9857
324.12,1.72,0.4,2,0.2,0.8,1,9909,9920
326.37,1.884,0.368,2,0.2,0.8,0,9977,9988
334.31,1.359,0.547,2,0.2,0.8,0,10210,10226
336.27,1.433,0.534,1,0.2,0.8,1,10269,10285
339.17,2.497,0.401,1,0.2,0.8,0,10360,10372
341.01,1.368,0.474,1,0.2,0.8,1,10413,10426
342.76,1.351,0.399,1,0.2,0.8,0,10468,10480
344.6,1.314,0.518,2,0.2,0.8,1,10519,10534
348.04,1.064,0.437,2,0.2,0.8,1,10625,10638
350.16,1.709,0.412,2,0.2,0.8,1,10689,10702
352.31,1.814,0.337,2,0.2,0.8,0,10756,10766
354.65,1.881,0.455,2,0.2,0.8,1,10823,10836
356.73,1.65,0.436,2,0.8,0.2,0,10886,10899
364.38,1.203,0.564,2,0.8,0.2,0,11111,11128
368.39,3.616,0.399,2,0.8,0.2,1,11236,11249
371.29,2.469,0.429,2,0.8,0.2,0,11322,11335
373.03,1.089,0.644,2,0.8,0.2,0,11368,11387
378.5,3.343,0.501,2,0.8,0.2,0,11537,11551
382.7,1.215,0.636,1,0.8,0.2,1,11658,11677
384.74,1.652,0.383,1,0.8,0.2,1,11727,11739
387.28,2.184,0.362,1,0.8,0.2,1,11804,11815
390.74,1.629,1.827,1,0.8,0.2,1,11863,11919
393.48,2.347,0.4,1,0.8,0.2,1,11989,12001
396.51,2.654,0.374,1,0.8,0.2,0,12081,12092
398.07,1.208,0.346,1,0.8,0.2,1,12128,12138
400.69,2.239,0.381,1,0.8,0.2,1,12206,12217
406.39,5.266,0.435,1,0.8,0.2,0,12375,12388
408.07,1.284,0.404,1,0.8,0.2,1,12426,12438
409.81,1.338,0.394,1,0.8,0.2,1,12479,12490
413.84,3.604,0.431,1,0.8,0.2,0,12598,12611
415.42,1.084,0.491,2,0.8,0.2,0,12644,12659
422.1,6.26,0.427,2,0.8,0.2,0,12846,12859
423.99,1.349,0.532,1,0.8,0.2,1,12900,12915
426.28,1.843,0.451,1,0.8,0.2,1,12971,12984
432.66,1.263,0.348,1,0.8,0.2,1,13165,13176
435.41,2.424,0.331,1,0.8,0.2,1,13249,13258
440.36,4.116,0.831,1,0.8,0.2,1,13382,13407
442.58,1.752,0.47,1,0.8,0.2,1,13459,13473
444.76,1.769,0.415,1,0.8,0.2,1,13526,13539
451.64,1.449,0.609,1,0.8,0.2,1,13727,13745
455.25,3.253,0.354,1,0.8,0.2,1,13843,13853
458.13,2.421,0.458,1,0.8,0.2,0,13926,13940
464.82,2.476,0.655,1,0.8,0.2,1,14121,14140
466.86,1.668,0.363,1,0.8,0.2,1,14191,14202
468.86,1.568,0.433,1,0.8,0.2,1,14249,14260
470.95,1.716,0.38,1,0.8,0.2,1,14313,14324
472.74,1.419,0.37,1,0.8,0.2,1,14367,14378
478.97,3.764,0.478,1,0.8,0.2,1,14550,14565
481.16,1.842,0.352,1,0.8,0.2,1,14620,14631
483.1,1.553,0.386,1,0.8,0.2,1,14677,14687
486.44,2.927,0.416,1,0.8,0.2,1,14777,14789
488.94,2.103,0.398,1,0.8,0.2,1,14852,14864
495.89,1.43,0.436,1,0.2,0.8,0,15059,15072
497.46,1.05,0.517,2,0.2,0.8,1,15104,15119
499.7,1.72,0.518,2,0.2,0.8,1,15171,15186
501.72,1.651,0.367,2,0.2,0.8,1,15235,15247
504.88,2.787,0.374,2,0.2,0.8,1,15330,15342
506.9,1.555,0.468,2,0.2,0.8,0,15388,15401
520.55,1.689,0.415,2,0.2,0.8,0,15799,15812
522.64,1.193,0.398,1,0.2,0.8,0,15861,15875
543.54,2.769,0.451,2,0.2,0.8,1,16488,16502
545.9,1.919,0.439,2,0.2,0.8,1,16559,16572
548,1.697,0.398,2,0.2,0.8,1,16623,16635
551.01,2.614,0.402,2,0.2,0.8,1,16714,16725
552.78,1.377,0.387,2,0.2,0.8,1,16767,16779
557.31,1.647,0.405,2,0.2,0.8,0,16903,16914
559.06,1.245,0.5,2,0.2,0.8,1,16952,16967
563.05,1.214,0.432,2,0.2,0.8,1,17074,17087
564.88,1.437,0.395,2,0.8,0.2,0,17130,17141
568.26,1.085,0.6,2,0.8,0.2,0,17225,17243
570.42,1.72,0.435,1,0.8,0.2,1,17294,17307
572.57,1.611,0.545,1,0.8,0.2,0,17356,17368
574.42,1.469,0.383,1,0.8,0.2,1,17416,17427
578.56,3.774,0.364,1,0.8,0.2,0,17541,17552
581.13,2.074,0.498,2,0.8,0.2,0,17614,17629
589.16,7.639,0.387,1,0.8,0.2,1,17858,17869
590.86,1.362,0.336,1,0.8,0.2,1,17911,17921
592.82,1.603,0.36,1,0.8,0.2,1,17968,17979
595.33,2.105,0.409,1,0.8,0.2,1,18043,18055
598.17,2.488,0.349,1,0.8,0.2,1,18130,18140
600.74,2.181,0.382,1,0.8,0.2,0,18206,18217
602.44,1.254,0.448,1,0.8,0.2,1,18254,18268
