37.065,6.873,0.662,2,0.8,0.2,0,1256,1269
42.038,1.646,0.786,2,0.8,0.2,0,1353,1369
45.042,2.046,0.501,2,0.8,0.2,0,1418,1428
58.553,3.285,0.651,2,0.8,0.2,0,1686,1699
62.452,1.985,1.914,1,0.8,0.2,0,1739,1777
64.737,1.09,0.694,1,0.8,0.2,1,1809,1822
68.397,1.996,0.472,2,0.8,0.2,0,1886,1896
73.181,3.323,0.528,1,0.8,0.2,1,1981,1991
77.997,1.186,0.602,1,0.8,0.2,0,2076,2087
80.505,1.291,0.686,1,0.8,0.2,1,2124,2138
86.979,1.334,0.593,1,0.8,0.2,1,2255,2267
89.728,2.286,0.463,1,0.8,0.2,1,2313,2322
92.893,2.713,0.452,1,0.8,0.2,1,2376,2385
96.699,1.314,0.653,1,0.8,0.2,1,2448,2461
98.979,1.811,0.469,1,0.8,0.2,0,2498,2507
103.74,3.74,0.588,2,0.8,0.2,0,2591,2602
105.92,1.479,0.703,2,0.8,0.2,0,2632,2646
107.88,1.404,0.555,2,0.8,0.2,0,2674,2685
110.03,1.302,0.851,1,0.8,0.2,1,2711,2728
126.71,1.15,0.841,2,0.8,0.2,0,3045,3062
131.31,1.952,0.486,1,0.8,0.2,1,3144,3153
133.69,1.866,0.509,1,0.8,0.2,1,3191,3201
140.37,1.221,0.486,1,0.8,0.2,0,3325,3335
142.9,1.526,0.622,1,0.8,0.2,1,3373,3385
145.58,2.23,0.455,1,0.8,0.2,1,3430,3439
151.8,1.152,0.715,2,0.8,0.2,0,3549,3563
153.72,1.43,0.488,2,0.8,0.2,0,3592,3602
162.54,2.001,0.881,1,0.8,0.2,1,3760,3778
165.09,2.044,0.508,1,0.8,0.2,1,3819,3829
168.23,2.661,0.481,1,0.8,0.2,1,3882,3892
170.53,1.81,0.491,1,0.8,0.2,1,3928,3938
173.16,2.182,0.448,1,0.8,0.2,0,3981,3990
177.24,1.645,0.548,1,0.8,0.2,1,4061,4072
179.67,1.973,0.461,1,0.8,0.2,1,4111,4120
181.95,1.821,0.459,1,0.8,0.2,0,4157,4166
184.55,1.6,0.608,1,0.8,0.2,1,4206,4218
186.88,1.834,0.495,1,0.8,0.2,1,4255,4265
189.56,2.208,0.468,1,0.8,0.2,0,4309,4318
193.61,1.715,0.728,1,0.8,0.2,1,4385,4399
204.22,1.81,0.586,1,0.8,0.2,1,4600,4611
206.68,2.001,0.459,1,0.8,0.2,1,4651,4661
209.04,1.9,0.459,1,0.8,0.2,1,4699,4708
211.6,2.055,0.506,1,0.8,0.2,1,4749,4759
216.14,1.447,0.473,1,0.8,0.2,1,4840,4850
218.52,1.906,0.473,1,0.8,0.2,1,4888,4897
221.07,1.992,0.558,1,0.8,0.2,1,4937,4948
230.89,2.51,0.521,1,0.8,0.2,1,5134,5144
233.34,1.924,0.528,1,0.8,0.2,1,5183,5193
237.87,1.606,0.42,1,0.8,0.2,1,5276,5284
240.71,2.355,0.481,1,0.8,0.2,0,5331,5340
245.02,3.876,0.438,1,0.8,0.2,1,5419,5427
247.69,2.173,0.492,1,0.8,0.2,1,5471,5480
249.88,1.719,0.474,1,0.8,0.2,1,5515,5524
